FIPS,HomePriceGrowth19to20,HomePriceGrowth18to19,HomePriceGrowth17to18,HomePriceGrowth17to19,HomePrices2019,Population,TotalCasesPercent,TotalDeathsPercentPopulation,MaskUse,ClintonVoteShare,StateLocalTax,JanAvgTemperature,RuralUrbanCode
47007,0.075,0.054,0.087,0.145,0.113,0.015,0.125,0.001,0.666,0.192,0.087,42.4,8
47009,0.112,0.064,0.066,0.134,0.208,0.133,0.097,0.001,0.745,0.232,0.087,43.2,2
47011,0.107,0.050,0.060,0.113,0.176,0.108,0.111,0.001,0.655,0.183,0.087,44.3,3
47013,0.038,0.044,0.064,0.111,0.122,0.04,0.089,0.001,0.663,0.179,0.087,40.5,2
47015,0.047,0.050,0.078,0.132,0.157,0.015,0.115,0.002,0.464,0.212,0.087,43,1
47017,0.024,0.038,0.056,0.096,0.092,0.028,0.120,0.003,0.571,0.224,0.087,42.6,6
47019,0.022,0.034,0.058,0.093,0.125,0.056,0.096,0.002,0.702,0.164,0.087,39.6,3
47021,0.084,0.067,0.030,0.099,0.229,0.041,0.091,0.001,0.760,0.244,0.087,43.1,1
47023,0.021,0.041,0.053,0.096,0.128,0.017,0.110,0.003,0.702,0.191,0.087,44.4,3
47025,0.064,0.037,0.053,0.092,0.114,0.032,0.078,0.002,0.633,0.171,0.087,40.1,6
47027,0.049,0.053,0.063,0.119,0.099,0.008,0.131,0.004,0.532,0.242,0.087,42.9,9
47029,0.048,0.049,0.066,0.119,0.112,0.036,0.105,0.002,0.602,0.163,0.087,43,6
47031,0.067,0.020,0.126,0.149,0.153,0.057,0.107,0.002,0.571,0.237,0.087,43.1,4
47033,0.031,0.043,0.051,0.096,0.094,0.014,0.132,0.003,0.658,0.241,0.087,43.2,3
47035,0.114,0.070,0.064,0.138,0.166,0.061,0.095,0.002,0.609,0.197,0.087,40.9,4
47037,0.094,0.038,0.051,0.092,0.285,0.694,0.110,0.001,0.858,0.598,0.087,43.7,1
47039,0.058,0.055,0.056,0.115,0.096,0.012,0.130,0.003,0.486,0.195,0.087,44.3,9
47041,0.048,0.051,0.065,0.119,0.15,0.02,0.126,0.002,0.460,0.226,0.087,43.1,6
47043,0.057,0.091,0.102,0.202,0.202,0.054,0.109,0.002,0.791,0.253,0.087,43.3,1
47045,0.022,0.035,0.051,0.087,0.101,0.037,0.136,0.002,0.535,0.211,0.087,42.4,5
47047,0.068,0.006,0.059,0.065,0.236,0.041,0.106,0.002,0.887,0.303,0.087,44.8,1
47049,0.082,0.047,0.064,0.114,0.099,0.019,0.120,0.002,0.599,0.150,0.087,41.4,9
47051,0.103,0.004,0.073,0.078,0.157,0.042,0.106,0.002,0.612,0.267,0.087,43.7,6
47053,0.019,0.048,0.081,0.132,0.089,0.049,0.122,0.003,0.621,0.269,0.087,42.6,4
47055,0.037,0.053,0.065,0.122,0.13,0.029,0.118,0.003,0.678,0.262,0.087,43.6,6
47057,0.063,0.055,0.059,0.117,0.141,0.023,0.098,0.002,0.611,0.144,0.087,41.9,2
47059,0.043,0.074,0.036,0.112,0.121,0.069,0.102,0.002,0.664,0.179,0.087,42.8,4
47061,0.052,0.047,0.076,0.127,0.099,0.013,0.114,0.002,0.542,0.210,0.087,41.8,8
47063,0.009,0.063,0.066,0.133,0.149,0.065,0.117,0.002,0.609,0.197,0.087,43,3
47065,0.114,0.057,0.052,0.111,0.194,0.368,0.104,0.001,0.640,0.388,0.087,44.6,2
47067,0.006,0.042,0.070,0.115,0.088,0.007,0.068,0.001,0.550,0.144,0.087,41.2,8
47069,0.026,0.039,0.037,0.078,0.088,0.025,0.130,0.002,0.695,0.451,0.087,44.7,6
47071,0.045,0.024,0.067,0.092,0.122,0.026,0.122,0.002,0.612,0.163,0.087,45.1,6
47073,0.108,0.072,0.058,0.134,0.13,0.057,0.087,0.002,0.603,0.169,0.087,42.6,2
47075,0.025,0.037,0.043,0.082,0.091,0.017,0.147,0.003,0.720,0.543,0.087,43.8,6
47077,0.031,0.045,0.055,0.103,0.117,0.028,0.124,0.002,0.609,0.176,0.087,43.8,6
47079,0.044,0.038,0.060,0.100,0.118,0.032,0.087,0.002,0.554,0.237,0.087,41.3,7
47081,0.035,0.021,0.077,0.100,0.137,0.025,0.095,0.002,0.798,0.233,0.087,43.8,1
47083,0.033,0.072,0.083,0.162,0.119,0.008,0.119,0.003,0.727,0.273,0.087,42.7,8
47085,0.060,0.059,0.066,0.129,0.132,0.019,0.078,0.001,0.627,0.275,0.087,43.4,6
47087,0.061,0.076,0.080,0.162,0.111,0.012,0.094,0.002,0.485,0.253,0.087,43,8
47089,0.020,0.116,0.041,0.162,0.169,0.054,0.096,0.002,0.607,0.183,0.087,43.5,3
47091,0.004,0.038,0.103,0.145,0.118,0.018,0.120,0.002,0.673,0.150,0.087,38.4,6
47093,0.111,0.068,0.067,0.139,0.207,0.47,0.091,0.001,0.788,0.348,0.087,43.1,2
47095,-0.003,0.040,0.065,0.107,0.06,0.007,0.236,0.003,0.558,0.293,0.087,41.8,9
47097,0.052,0.042,0.021,0.063,0.076,0.026,0.120,0.002,0.650,0.378,0.087,43.4,6
47099,0.052,0.043,0.074,0.119,0.119,0.044,0.124,0.002,0.642,0.180,0.087,43.7,6
47101,0.155,0.075,0.076,0.156,0.103,0.012,0.113,0.002,0.621,0.193,0.087,43.5,6
47103,0.025,0.041,0.053,0.097,0.138,0.034,0.117,0.002,0.581,0.191,0.087,44.1,6
47105,0.076,0.040,0.064,0.106,0.24,0.054,0.101,0.001,0.792,0.210,0.087,43.7,2
47107,0.055,0.045,0.068,0.116,0.137,0.054,0.103,0.002,0.682,0.187,0.087,44,4
47109,0.028,0.036,0.057,0.095,0.094,0.026,0.101,0.002,0.674,0.184,0.087,44.7,6
47111,0.056,0.064,0.090,0.160,0.111,0.025,0.124,0.003,0.553,0.143,0.087,41.9,1
47113,0.123,0.048,0.052,0.102,0.124,0.098,0.100,0.002,0.715,0.405,0.087,44,3
47115,0.068,0.039,0.058,0.099,0.133,0.029,0.086,0.001,0.628,0.261,0.087,43.6,2
47117,0.075,0.065,0.095,0.166,0.185,0.034,0.110,0.001,0.513,0.249,0.087,43.8,6
47119,0.086,0.050,0.078,0.133,0.236,0.096,0.124,0.002,0.622,0.284,0.087,43.8,1
47121,0.070,0.038,0.050,0.090,0.174,0.012,0.100,0.002,0.667,0.198,0.087,44,8
47123,0.029,0.043,0.078,0.124,0.154,0.047,0.107,0.002,0.626,0.186,0.087,43,6
47125,0.135,0.036,0.078,0.117,0.18,0.209,0.078,0.001,0.651,0.377,0.087,42.8,2
47127,0.037,0.061,0.070,0.136,0.19,0.006,0.133,0.002,0.551,0.170,0.087,43.8,9
47129,0.091,0.039,0.088,0.131,0.108,0.021,0.096,0.001,0.731,0.157,0.087,41.8,2
47131,0.024,0.028,0.040,0.070,0.094,0.03,0.139,0.003,0.571,0.198,0.087,41.4,7
47133,0.052,0.050,0.073,0.126,0.128,0.022,0.120,0.002,0.521,0.236,0.087,42.5,7
47135,0.084,0.048,0.062,0.113,0.093,0.008,0.123,0.003,0.535,0.209,0.087,43.8,8
47137,0.067,0.034,0.064,0.100,0.131,0.005,0.141,0.004,0.549,0.205,0.087,42.4,9
47139,0.068,0.054,0.050,0.107,0.13,0.017,0.096,0.001,0.692,0.192,0.087,43.3,3
47141,0.094,0.052,0.096,0.153,0.173,0.08,0.132,0.002,0.468,0.252,0.087,42.3,4
47143,0.059,0.047,0.054,0.103,0.146,0.033,0.123,0.002,0.637,0.176,0.087,43.1,6
47145,0.145,0.047,0.064,0.114,0.154,0.053,0.105,0.002,0.679,0.223,0.087,43.5,2
47147,0.113,0.035,0.086,0.123,0.224,0.072,0.116,0.001,0.663,0.245,0.087,42.3,1
47149,0.073,0.042,0.083,0.128,0.253,0.332,0.108,0.001,0.725,0.342,0.087,43.6,1
47151,0.064,0.021,0.063,0.086,0.092,0.022,0.109,0.002,0.581,0.131,0.087,40.8,6
47153,0.099,0.037,0.058,0.097,0.133,0.015,0.100,0.002,0.628,0.185,0.087,42.4,2
47155,0.119,0.100,0.094,0.203,0.24,0.098,0.116,0.001,0.739,0.173,0.087,41.4,4
47157,0.126,0.083,0.081,0.170,0.148,0.937,0.088,0.001,0.837,0.619,0.087,45.3,1
47159,0.053,0.055,0.097,0.157,0.143,0.02,0.121,0.002,0.620,0.227,0.087,43,1
47161,0.070,0.041,0.057,0.100,0.136,0.014,0.086,0.002,0.735,0.231,0.087,41.8,8
47163,0.098,0.023,0.071,0.095,0.135,0.158,0.086,0.002,0.670,0.202,0.087,42.2,2
47165,0.079,0.010,0.073,0.084,0.265,0.191,0.104,0.001,0.686,0.254,0.087,42.6,1
47167,0.066,0.036,0.083,0.122,0.151,0.062,0.108,0.001,0.671,0.246,0.087,44.3,1
47169,0.048,0.054,0.100,0.159,0.141,0.011,0.208,0.002,0.585,0.299,0.087,42.9,1
47171,-0.001,0.040,0.058,0.101,0.133,0.018,0.097,0.003,0.803,0.175,0.087,39.5,3
47173,0.018,0.041,0.064,0.108,0.159,0.02,0.077,0.001,0.602,0.162,0.087,41.4,2
47175,0.076,0.081,0.054,0.139,0.123,0.006,0.118,0.003,0.562,0.223,0.087,42.2,9
47177,0.161,0.067,0.091,0.165,0.12,0.041,0.128,0.002,0.564,0.260,0.087,43.3,6
47179,0.091,0.036,0.037,0.075,0.172,0.129,0.097,0.002,0.698,0.262,0.087,42.6,3
47181,0.051,0.041,0.078,0.122,0.1,0.017,0.167,0.002,0.561,0.122,0.087,44.2,8
47183,0.033,0.018,0.054,0.073,0.098,0.033,0.108,0.002,0.543,0.228,0.087,41.4,7
47185,0.078,0.064,0.067,0.135,0.131,0.027,0.120,0.002,0.448,0.188,0.087,42.4,7
47187,0.092,0.025,0.042,0.068,0.495,0.238,0.100,0.001,0.816,0.292,0.087,43.4,1
47189,0.066,0.010,0.073,0.084,0.305,0.145,0.108,0.001,0.760,0.254,0.087,43.4,1
48001,0.012,0.025,0.034,0.059,0.109,0.058,0.103,0.002,0.629,0.198,0.127,50,7
48003,0.042,0.069,0.068,0.141,0.17,0.019,0.089,0.002,0.799,0.169,0.127,46.4,6
48005,0.009,0.040,0.073,0.116,0.125,0.087,0.087,0.003,0.736,0.252,0.127,52.8,5
48007,0.038,0.028,0.056,0.085,0.221,0.024,0.046,0.001,0.820,0.234,0.127,59.5,2
48009,0.032,0.041,0.009,0.051,0.133,0.009,0.088,0.001,0.767,0.092,0.127,47.9,3
48011,0.037,0.033,0.042,0.076,0.123,0.002,0.075,0.003,0.738,0.069,0.127,42,2
48013,0.034,0.027,0.065,0.093,0.154,0.051,0.095,0.002,0.958,0.340,0.127,58.6,1
48015,0.028,0.037,0.042,0.081,0.249,0.03,0.056,0.001,0.916,0.189,0.127,56.7,1
48017,0.041,0.045,0.021,0.067,0.079,0.007,0.110,0.002,0.815,0.221,0.127,41.2,7
48019,0.044,0.050,0.060,0.112,0.226,0.023,0.049,0.001,0.839,0.169,0.127,53.8,1
48021,0.068,-0.021,0.071,0.049,0.227,0.089,0.090,0.001,0.890,0.371,0.127,55.5,1
48025,0.001,0.048,0.056,0.106,0.125,0.033,0.103,0.002,0.943,0.406,0.127,59.5,6
48027,0.096,0.057,0.057,0.117,0.157,0.363,0.054,0.001,0.877,0.398,0.127,51.9,2
48029,0.061,0.045,0.047,0.094,0.194,2.004,0.091,0.001,0.912,0.542,0.127,57,1
48031,0.051,0.054,0.068,0.126,0.34,0.012,0.054,0.001,0.862,0.219,0.127,53.6,8
48035,0.031,0.045,0.042,0.089,0.124,0.019,0.081,0.001,0.713,0.163,0.127,50.4,6
48037,0.013,0.039,0.040,0.080,0.124,0.093,0.066,0.002,0.694,0.255,0.127,47.7,3
48039,0.023,0.022,0.047,0.071,0.236,0.374,0.082,0.001,0.861,0.356,0.127,59.4,1
48041,0.066,0.021,0.041,0.063,0.216,0.229,0.086,0.001,0.884,0.344,0.127,53.7,3
48043,0.005,0.046,0.028,0.076,0.184,0.009,0.093,0.001,0.900,0.440,0.127,49.8,7
48047,0.021,0.062,0.055,0.120,0.063,0.007,0.104,0.004,0.768,0.746,0.127,64,7
48049,0.025,0.049,0.044,0.095,0.114,0.038,0.102,0.003,0.773,0.116,0.127,50.9,5
48051,0.033,0.038,0.038,0.077,0.144,0.018,0.114,0.002,0.836,0.214,0.127,54.9,3
48053,0.039,0.052,0.056,0.110,0.265,0.048,0.081,0.001,0.876,0.198,0.127,52.1,6
48055,0.029,0.056,0.057,0.116,0.179,0.044,0.113,0.002,0.936,0.397,0.127,55.6,1
48057,0.022,0.042,0.053,0.098,0.146,0.021,0.078,0.001,0.774,0.304,0.127,59.8,6
48059,0.022,0.048,0.077,0.129,0.122,0.014,0.078,0.003,0.772,0.102,0.127,49.3,3
48061,0.132,0.045,0.007,0.053,0.104,0.423,0.084,0.003,0.869,0.645,0.127,66.6,2
48063,0.021,0.001,0.078,0.080,0.111,0.013,0.086,0.003,0.706,0.277,0.127,48.6,6
48065,0.021,0.045,0.039,0.086,0.107,0.006,0.059,0.002,0.714,0.084,0.127,40.9,2
48067,0.008,0.030,0.020,0.051,0.103,0.03,0.056,0.002,0.650,0.194,0.127,48.7,6
48069,0.031,0.031,0.065,0.098,0.08,0.008,0.114,0.003,0.849,0.263,0.127,40.2,6
48071,0.024,0.047,0.050,0.099,0.251,0.044,0.089,0.000,0.801,0.176,0.127,58,1
48073,0.039,0.039,0.039,0.079,0.121,0.053,0.074,0.002,0.667,0.207,0.127,50.4,6
48075,-0.014,0.011,0.090,0.102,0.069,0.007,0.180,0.002,0.540,0.121,0.127,45.5,7
48077,0.019,0.017,0.032,0.050,0.104,0.01,0.093,0.002,0.780,0.107,0.127,47.4,3
48083,0.024,0.020,0.078,0.099,0.057,0.008,0.085,0.003,0.815,0.107,0.127,50.9,6
48085,0.070,-0.004,0.009,0.006,0.338,1.035,0.074,0.001,0.900,0.389,0.127,48.4,1
48089,0.034,0.047,0.061,0.111,0.15,0.021,0.067,0.001,0.873,0.233,0.127,58.3,6
48091,0.056,0.047,0.032,0.081,0.327,0.156,0.054,0.002,0.886,0.229,0.127,55.4,1
48093,0.023,0.056,0.041,0.099,0.101,0.014,0.089,0.003,0.821,0.151,0.127,50.1,7
48097,0.045,0.056,0.048,0.107,0.178,0.041,0.080,0.001,0.801,0.147,0.127,47.2,6
48099,0.015,0.031,0.024,0.055,0.132,0.076,0.092,0.001,0.816,0.277,0.127,50.5,2
48103,0.012,0.088,0.063,0.156,0.137,0.005,0.104,0.002,0.769,0.216,0.127,49.4,6
48107,0.009,0.045,0.033,0.080,0.056,0.006,0.077,0.004,0.840,0.271,0.127,44.8,2
48111,0.007,0.124,0.087,0.221,0.078,0.007,0.076,0.003,0.685,0.144,0.127,37.4,7
48113,0.087,0.039,0.112,0.155,0.217,2.636,0.101,0.001,0.898,0.608,0.127,50.4,1
48115,0.050,0.065,0.070,0.139,0.074,0.013,0.132,0.005,0.874,0.234,0.127,45.2,7
48117,0.060,0.060,0.072,0.136,0.093,0.019,0.135,0.003,0.778,0.281,0.127,39.2,6
48119,-0.010,0.063,0.058,0.124,0.086,0.005,0.052,0.001,0.792,0.175,0.127,47.6,8
48121,0.074,0.003,0.034,0.037,0.307,0.887,0.064,0.001,0.913,0.371,0.127,48.9,1
48123,0.032,0.062,0.055,0.120,0.132,0.02,0.088,0.003,0.888,0.170,0.127,58.2,6
48127,-0.014,0.082,0.023,0.107,0.106,0.01,0.132,0.002,0.823,0.674,0.127,58.4,6
48129,0.005,0.059,0.050,0.112,0.092,0.003,0.102,0.004,0.649,0.130,0.127,42.8,8
48133,0.029,0.048,0.030,0.079,0.083,0.018,0.063,0.002,0.752,0.111,0.127,49.2,6
48135,-0.014,0.066,0.065,0.136,0.181,0.166,0.087,0.002,0.792,0.281,0.127,47.8,3
48139,0.073,0.046,0.068,0.117,0.238,0.185,0.106,0.001,0.912,0.255,0.127,50.7,1
48141,0.097,0.035,0.031,0.068,0.134,0.839,0.139,0.003,0.952,0.691,0.127,46.8,2
48143,0.017,0.044,0.049,0.094,0.17,0.043,0.090,0.001,0.811,0.155,0.127,49.8,4
48145,-0.003,0.038,0.023,0.062,0.084,0.017,0.113,0.002,0.902,0.321,0.127,51.8,2
48147,0.026,0.062,0.059,0.124,0.134,0.036,0.085,0.002,0.626,0.177,0.127,47,6
48149,0.053,0.042,0.062,0.106,0.243,0.025,0.085,0.002,0.685,0.192,0.127,56.9,6
48151,0.051,0.029,0.078,0.109,0.105,0.004,0.076,0.003,0.696,0.233,0.127,48.5,8
48153,0.058,0.033,-0.043,-0.012,0.068,0.006,0.124,0.005,0.845,0.222,0.127,43.5,6
48157,0.046,0.013,0.017,0.031,0.266,0.812,0.065,0.001,0.889,0.514,0.127,58.5,1
48159,0.041,0.031,0.038,0.070,0.177,0.011,0.060,0.002,0.801,0.152,0.127,48.2,7
48161,0.047,0.017,0.025,0.042,0.119,0.02,0.092,0.002,0.769,0.191,0.127,51.1,7
48163,0.015,0.038,0.018,0.056,0.091,0.02,0.124,0.002,0.818,0.555,0.127,58.4,6
48165,0.022,0.048,0.038,0.087,0.161,0.021,0.065,0.002,0.812,0.129,0.127,44.9,7
48167,0.056,0.042,0.038,0.081,0.23,0.342,0.094,0.001,0.824,0.355,0.127,59.4,1
48171,0.070,0.041,0.070,0.113,0.334,0.027,0.083,0.002,0.706,0.173,0.127,52.3,7
48175,0.047,0.038,0.099,0.141,0.202,0.008,0.051,0.002,0.814,0.262,0.127,59,3
48177,0.024,0.054,0.036,0.092,0.144,0.021,0.116,0.002,0.906,0.248,0.127,56.8,6
48179,-0.004,0.015,0.032,0.048,0.064,0.022,0.086,0.002,0.658,0.095,0.127,41.3,6
48181,0.096,0.036,0.094,0.133,0.17,0.136,0.074,0.002,0.777,0.217,0.127,47,3
48183,-0.127,0.011,0.154,0.167,0.16,0.124,0.080,0.002,0.809,0.280,0.127,50,3
48185,0.017,0.046,0.054,0.102,0.16,0.029,0.112,0.002,0.888,0.230,0.127,53.7,6
48187,0.063,0.021,0.037,0.058,0.235,0.167,0.073,0.001,0.919,0.318,0.127,56.2,1
48189,-0.010,0.025,0.044,0.070,0.082,0.033,0.178,0.004,0.848,0.237,0.127,42.6,4
48191,0.026,0.028,0.047,0.076,0.047,0.003,0.132,0.005,0.567,0.150,0.127,45,9
48193,0.059,0.046,0.052,0.100,0.107,0.008,0.085,0.003,0.760,0.132,0.127,50,6
48199,0.008,0.039,0.044,0.085,0.179,0.058,0.077,0.001,0.823,0.122,0.127,55.2,2
48201,0.070,0.032,0.053,0.086,0.199,4.713,0.070,0.001,0.888,0.540,0.127,57.7,1
48203,-0.006,0.032,0.030,0.063,0.14,0.067,0.064,0.001,0.789,0.269,0.127,50.1,4
48207,0.005,0.050,0.026,0.078,0.057,0.006,0.074,0.004,0.648,0.177,0.127,47.7,6
48209,0.093,0.040,0.022,0.063,0.281,0.23,0.074,0.001,0.970,0.460,0.127,54.6,1
48213,0.018,0.073,0.051,0.128,0.185,0.083,0.062,0.002,0.757,0.189,0.127,50,4
48215,0.102,0.044,0.062,0.109,0.117,0.869,0.078,0.003,0.910,0.685,0.127,65.8,2
48217,0.028,0.053,0.046,0.102,0.108,0.037,0.113,0.002,0.841,0.196,0.127,50.8,6
48219,0.005,0.034,0.045,0.080,0.118,0.023,0.094,0.004,0.837,0.172,0.127,43.1,6
48221,0.089,0.025,0.108,0.136,0.25,0.062,0.095,0.002,0.734,0.153,0.127,50.1,1
48225,0.025,0.044,0.029,0.075,0.107,0.023,0.064,0.002,0.624,0.237,0.127,50.8,7
48227,0.042,0.071,0.063,0.139,0.12,0.037,0.121,0.002,0.814,0.203,0.127,47.2,4
48231,0.114,0.048,0.080,0.132,0.166,0.099,0.052,0.001,0.777,0.203,0.127,48.2,1
48233,-0.014,0.029,0.028,0.058,0.074,0.021,0.068,0.003,0.696,0.105,0.127,40.7,6
48237,0.047,0.049,0.045,0.096,0.119,0.009,0.066,0.001,0.962,0.094,0.127,48.7,6
48239,0.025,0.045,0.055,0.102,0.132,0.015,0.105,0.002,0.771,0.171,0.127,59.4,6
48241,0.020,0.044,0.060,0.106,0.117,0.036,0.061,0.002,0.837,0.193,0.127,54,6
48245,0.101,0.015,0.062,0.078,0.115,0.252,0.070,0.001,0.779,0.484,0.127,57.5,2
48249,0.024,0.030,-0.016,0.013,0.147,0.04,0.094,0.002,0.799,0.541,0.127,62.3,4
48251,0.059,0.046,0.093,0.144,0.225,0.176,0.099,0.002,0.841,0.191,0.127,50.5,1
48253,0.016,0.046,0.065,0.114,0.107,0.02,0.134,0.002,0.736,0.157,0.127,48.4,3
48255,0.039,0.071,0.091,0.168,0.135,0.016,0.104,0.002,0.895,0.273,0.127,58.3,6
48257,0.050,0.034,0.045,0.081,0.229,0.136,0.101,0.001,0.837,0.249,0.127,50,1
48259,0.025,0.030,0.037,0.069,0.391,0.047,0.053,0.001,0.863,0.181,0.127,54.1,1
48265,0.035,0.043,0.045,0.090,0.254,0.053,0.073,0.002,0.626,0.201,0.127,51.8,4
48267,0.022,0.053,0.071,0.128,0.11,0.004,0.056,0.001,0.673,0.106,0.127,51.3,7
48271,0.021,-0.021,0.025,0.003,0.078,0.004,0.090,0.001,0.817,0.320,0.127,55,7
48273,0.017,0.034,0.022,0.057,0.106,0.031,0.076,0.002,0.847,0.496,0.127,63,4
48277,0.034,0.044,0.063,0.109,0.111,0.05,0.106,0.003,0.716,0.193,0.127,46.6,5
48279,0.034,0.050,0.057,0.110,0.052,0.013,0.145,0.006,0.852,0.193,0.127,41.7,6
48281,0.032,0.044,0.058,0.105,0.19,0.021,0.088,0.001,0.881,0.181,0.127,51,2
48285,0.020,0.081,0.041,0.125,0.176,0.02,0.106,0.003,0.850,0.135,0.127,58.5,6
48287,0.041,0.054,0.056,0.113,0.213,0.017,0.105,0.002,0.695,0.210,0.127,55.4,6
48289,0.050,0.066,0.036,0.104,0.168,0.017,0.084,0.002,0.723,0.122,0.127,50.6,8
48291,0.029,0.043,0.067,0.112,0.146,0.088,0.072,0.002,0.832,0.200,0.127,56.4,1
48293,0.020,0.030,0.039,0.070,0.101,0.023,0.104,0.002,0.849,0.230,0.127,51.3,6
48297,0.011,0.048,0.033,0.083,0.143,0.012,0.088,0.001,0.911,0.172,0.127,60.3,8
48299,0.035,0.047,0.049,0.098,0.288,0.022,0.063,0.002,0.829,0.175,0.127,53,7
48303,0.092,0.027,0.043,0.071,0.146,0.311,0.153,0.002,0.842,0.283,0.127,44.2,2
48307,0.093,0.050,0.037,0.090,0.115,0.008,0.064,0.002,0.826,0.155,0.127,51.3,7
48309,0.107,0.046,0.070,0.119,0.164,0.257,0.092,0.002,0.882,0.342,0.127,51.2,2
48313,0.045,0.040,0.075,0.118,0.171,0.014,0.128,0.002,0.806,0.205,0.127,51.4,6
48315,-0.007,0.030,0.041,0.072,0.129,0.01,0.049,0.002,0.739,0.275,0.127,49.6,8
48317,0.041,0.052,0.078,0.134,0.205,0.006,0.102,0.003,0.826,0.151,0.127,47.1,3
48321,0.027,0.033,0.035,0.069,0.153,0.037,0.079,0.002,0.831,0.287,0.127,59.2,4
48323,0.016,0.036,0.036,0.074,0.139,0.059,0.165,0.004,0.775,0.765,0.127,57.4,5
48325,0.027,-0.029,0.058,0.027,0.224,0.052,0.074,0.002,0.908,0.269,0.127,57.2,1
48329,-0.031,0.022,0.165,0.191,0.269,0.177,0.089,0.001,0.807,0.204,0.127,48.6,3
48331,0.030,0.044,0.070,0.117,0.137,0.025,0.085,0.001,0.907,0.237,0.127,53.8,6
48333,0.096,0.073,0.085,0.164,0.249,0.005,0.120,0.004,0.779,0.108,0.127,50.8,9
48335,0.026,0.022,0.009,0.031,0.069,0.009,0.067,0.003,0.615,0.161,0.127,48.6,7
48337,0.014,0.050,0.035,0.088,0.115,0.02,0.097,0.003,0.749,0.103,0.127,47.4,6
48339,0.054,0.024,0.024,0.049,0.252,0.607,0.068,0.001,0.835,0.224,0.127,55.4,1
48341,0.009,0.059,0.067,0.130,0.129,0.021,0.104,0.003,0.711,0.208,0.127,39.7,7
48343,0.042,0.027,0.026,0.054,0.088,0.012,0.062,0.002,0.636,0.287,0.127,48.4,6
48347,0.014,0.042,0.037,0.081,0.155,0.065,0.059,0.002,0.749,0.303,0.127,51.7,5
48349,0.015,0.049,0.049,0.101,0.113,0.05,0.108,0.002,0.856,0.244,0.127,51,4
48351,-0.029,-0.005,0.020,0.015,0.105,0.014,0.040,0.002,0.783,0.209,0.127,54,2
48353,0.003,0.046,0.043,0.092,0.08,0.015,0.100,0.003,0.731,0.212,0.127,49.2,6
48355,0.096,0.030,0.005,0.035,0.162,0.362,0.100,0.002,0.914,0.471,0.127,62.2,2
48357,0.016,0.001,-0.040,-0.039,0.115,0.01,0.103,0.002,0.640,0.091,0.127,39.2,7
48361,0.013,0.037,0.054,0.093,0.142,0.083,0.079,0.001,0.775,0.179,0.127,56.5,2
48363,0.019,0.049,0.035,0.086,0.128,0.029,0.091,0.002,0.921,0.166,0.127,49.1,6
48365,0.016,0.037,0.040,0.078,0.149,0.023,0.060,0.002,0.729,0.176,0.127,50.6,6
48367,0.061,0.036,0.078,0.116,0.29,0.143,0.096,0.001,0.877,0.147,0.127,49.3,1
48369,0.016,0.047,0.048,0.098,0.105,0.01,0.119,0.004,0.798,0.197,0.127,40,7
48371,0.061,0.052,0.083,0.138,0.126,0.016,0.089,0.002,0.748,0.371,0.127,49.1,7
48373,0.006,0.052,0.045,0.100,0.129,0.051,0.055,0.002,0.833,0.211,0.127,53.5,6
48375,0.093,0.013,0.034,0.048,0.084,0.117,0.141,0.003,0.757,0.267,0.127,40.7,2
48379,0.017,0.049,0.072,0.124,0.165,0.013,0.057,0.002,0.757,0.134,0.127,48.9,8
48381,0.052,0.027,0.030,0.059,0.177,0.138,0.116,0.002,0.765,0.154,0.127,40.5,2
48383,0.025,0.062,0.072,0.139,0.123,0.004,0.094,0.002,0.817,0.185,0.127,48.4,6
48385,0.028,0.035,0.017,0.052,0.176,0.003,0.086,0.003,0.741,0.156,0.127,52.4,9
48387,0.013,0.042,0.044,0.088,0.069,0.012,0.051,0.003,0.706,0.223,0.127,47,6
48389,0.013,0.121,0.135,0.272,0.129,0.016,0.105,0.002,0.804,0.521,0.127,48.2,7
48391,0.006,0.064,0.068,0.137,0.102,0.007,0.085,0.002,0.751,0.351,0.127,59.2,6
48395,0.021,0.047,0.068,0.119,0.138,0.017,0.112,0.002,0.889,0.313,0.127,52.1,3
48397,0.061,0.007,0.036,0.044,0.291,0.105,0.094,0.001,0.825,0.242,0.127,49.2,1
48399,0.026,0.054,0.043,0.099,0.07,0.01,0.119,0.003,0.824,0.120,0.127,49.8,6
48401,0.011,0.028,0.035,0.064,0.139,0.054,0.065,0.002,0.822,0.207,0.127,50.7,3
48403,0.022,0.048,0.100,0.154,0.112,0.011,0.045,0.004,0.746,0.132,0.127,53.1,8
48405,0.045,0.040,0.063,0.106,0.114,0.008,0.063,0.003,0.802,0.255,0.127,53,9
48407,0.030,0.047,0.054,0.104,0.143,0.029,0.030,0.001,0.845,0.197,0.127,54,8
48409,0.022,0.038,0.045,0.085,0.162,0.067,0.058,0.002,0.912,0.363,0.127,60.5,2
48411,0.136,0.015,0.083,0.100,0.109,0.006,0.126,0.003,0.774,0.124,0.127,51.9,7
48415,0.018,0.044,0.053,0.100,0.103,0.017,0.146,0.003,0.553,0.139,0.127,47.7,7
48417,0.074,0.038,0.044,0.084,0.109,0.003,0.073,0.001,0.701,0.068,0.127,48.6,8
48419,0.001,0.032,0.013,0.045,0.109,0.025,0.058,0.002,0.822,0.193,0.127,51.3,7
48423,0.084,0.096,0.031,0.130,0.171,0.233,0.076,0.002,0.697,0.263,0.127,49.7,3
