County,FIPS,Tax rate
49037,49,0.0718
49039,49,0.0718
49041,49,0.0718
49043,49,0.0718
49045,49,0.0718
49047,49,0.0718
49049,49,0.0718
49051,49,0.0718
49053,49,0.0718
49055,49,0.0718
49057,49,0.0718
50001,50,0.0622
50003,50,0.0622
50005,50,0.0622
50007,50,0.0622
50009,50,0.0622
50011,50,0.0622
50013,50,0.0622
50015,50,0.0622
50017,50,0.0622
50019,50,0.0622
50021,50,0.0622
50023,50,0.0622
50025,50,0.0622
50027,50,0.0622
51001,51,0.0565
51003,51,0.0565
51005,51,0.0565
51007,51,0.0565
51009,51,0.0565
51011,51,0.0565
51013,51,0.0565
51015,51,0.0565
51017,51,0.0565
51019,51,0.0565
51021,51,0.0565
51023,51,0.0565
51025,51,0.0565
51027,51,0.0565
51029,51,0.0565
51031,51,0.0565
51033,51,0.0565
51035,51,0.0565
51036,51,0.0565
51037,51,0.0565
51041,51,0.0565
51043,51,0.0565
51045,51,0.0565
51047,51,0.0565
51049,51,0.0565
51051,51,0.0565
51053,51,0.0565
51057,51,0.0565
51059,51,0.0565
51061,51,0.0565
51063,51,0.0565
51065,51,0.0565
51067,51,0.0565
51069,51,0.0565
51071,51,0.0565
51073,51,0.0565
51075,51,0.0565
51077,51,0.0565
51079,51,0.0565
51081,51,0.0565
51083,51,0.0565
51085,51,0.0565
51087,51,0.0565
51089,51,0.0565
51091,51,0.0565
51093,51,0.0565
51095,51,0.0565
51097,51,0.0565
51099,51,0.0565
51101,51,0.0565
51103,51,0.0565
51105,51,0.0565
51107,51,0.0565
51109,51,0.0565
51111,51,0.0565
51113,51,0.0565
51115,51,0.0565
51117,51,0.0565
51119,51,0.0565
51121,51,0.0565
51125,51,0.0565
51127,51,0.0565
51131,51,0.0565
51133,51,0.0565
51135,51,0.0565
51137,51,0.0565
51139,51,0.0565
51141,51,0.0565
51143,51,0.0565
51145,51,0.0565
51147,51,0.0565
51149,51,0.0565
51153,51,0.0565
51155,51,0.0565
51157,51,0.0565
51159,51,0.0565
51161,51,0.0565
51163,51,0.0565
51165,51,0.0565
51167,51,0.0565
51169,51,0.0565
51171,51,0.0565
51173,51,0.0565
51175,51,0.0565
51177,51,0.0565
51179,51,0.0565
51181,51,0.0565
51183,51,0.0565
51185,51,0.0565
51187,51,0.0565
51191,51,0.0565
51193,51,0.0565
51195,51,0.0565
51197,51,0.0565
51199,51,0.0565
51510,51,0.0565
51515,51,0.0565
51520,51,0.0565
51530,51,0.0565
51540,51,0.0565
51550,51,0.0565
51570,51,0.0565
51580,51,0.0565
51590,51,0.0565
51595,51,0.0565
51600,51,0.0565
51610,51,0.0565
51620,51,0.0565
51630,51,0.0565
51640,51,0.0565
51650,51,0.0565
51660,51,0.0565
51670,51,0.0565
51678,51,0.0565
51680,51,0.0565
51683,51,0.0565
51685,51,0.0565
51690,51,0.0565
51700,51,0.0565
51710,51,0.0565
51720,51,0.0565
51730,51,0.0565
51735,51,0.0565
51740,51,0.0565
51750,51,0.0565
51760,51,0.0565
51770,51,0.0565
51775,51,0.0565
51790,51,0.0565
51800,51,0.0565
51810,51,0.0565
51820,51,0.0565
51830,51,0.0565
51840,51,0.0565
53001,53,0.0921
53003,53,0.0921
53005,53,0.0921
53007,53,0.0921
53009,53,0.0921
53011,53,0.0921
53013,53,0.0921
53015,53,0.0921
53017,53,0.0921
53019,53,0.0921
53021,53,0.0921
53023,53,0.0921
53025,53,0.0921
53027,53,0.0921
53029,53,0.0921
53031,53,0.0921
53033,53,0.0921
53035,53,0.0921
53037,53,0.0921
53039,53,0.0921
53041,53,0.0921
53043,53,0.0921
53045,53,0.0921
53047,53,0.0921
53049,53,0.0921
53051,53,0.0921
53053,53,0.0921
53055,53,0.0921
53057,53,0.0921
53059,53,0.0921
53061,53,0.0921
53063,53,0.0921
53065,53,0.0921
53067,53,0.0921
53069,53,0.0921
53071,53,0.0921
53073,53,0.0921
53075,53,0.0921
53077,53,0.0921
54001,54,0.0641
54003,54,0.0641
54005,54,0.0641
54007,54,0.0641
54009,54,0.0641
54011,54,0.0641
54013,54,0.0641
54015,54,0.0641
54017,54,0.0641
54019,54,0.0641
54021,54,0.0641
54023,54,0.0641
54025,54,0.0641
54027,54,0.0641
54029,54,0.0641
54031,54,0.0641
54033,54,0.0641
54035,54,0.0641
54037,54,0.0641
54039,54,0.0641
54041,54,0.0641
54043,54,0.0641
54045,54,0.0641
54047,54,0.0641
54049,54,0.0641
54051,54,0.0641
54053,54,0.0641
54055,54,0.0641
54057,54,0.0641
54059,54,0.0641
54061,54,0.0641
54063,54,0.0641
54065,54,0.0641
54067,54,0.0641
54069,54,0.0641
54071,54,0.0641
54073,54,0.0641
54075,54,0.0641
54077,54,0.0641
54079,54,0.0641
54081,54,0.0641
54083,54,0.0641
54085,54,0.0641
54087,54,0.0641
54089,54,0.0641
54091,54,0.0641
54093,54,0.0641
54095,54,0.0641
54097,54,0.0641
54099,54,0.0641
54101,54,0.0641
54103,54,0.0641
54105,54,0.0641
54107,54,0.0641
54109,54,0.0641
55001,55,0.0546
55003,55,0.0546
55005,55,0.0546
55007,55,0.0546
55009,55,0.0546
55011,55,0.0546
55013,55,0.0546
55015,55,0.0546
55017,55,0.0546
55019,55,0.0546
55021,55,0.0546
55023,55,0.0546
55025,55,0.0546
55027,55,0.0546
55029,55,0.0546
55031,55,0.0546
55033,55,0.0546
55035,55,0.0546
55037,55,0.0546
55039,55,0.0546
55041,55,0.0546
55043,55,0.0546
55045,55,0.0546
55047,55,0.0546
55049,55,0.0546
55051,55,0.0546
55053,55,0.0546
55055,55,0.0546
55057,55,0.0546
55059,55,0.0546
55061,55,0.0546
55063,55,0.0546
55065,55,0.0546
55067,55,0.0546
55069,55,0.0546
55071,55,0.0546
55073,55,0.0546
55075,55,0.0546
55077,55,0.0546
55078,55,0.0546
55079,55,0.0546
55081,55,0.0546
55083,55,0.0546
55085,55,0.0546
55087,55,0.0546
55089,55,0.0546
55091,55,0.0546
55093,55,0.0546
55095,55,0.0546
55097,55,0.0546
55099,55,0.0546
55101,55,0.0546
55103,55,0.0546
55105,55,0.0546
55107,55,0.0546
55109,55,0.0546
55111,55,0.0546
55113,55,0.0546
55115,55,0.0546
55117,55,0.0546
55119,55,0.0546
55121,55,0.0546
55123,55,0.0546
55125,55,0.0546
55127,55,0.0546
55129,55,0.0546
55131,55,0.0546
55133,55,0.0546
55135,55,0.0546
55137,55,0.0546
55139,55,0.0546
55141,55,0.0546
56001,56,0.0534
56003,56,0.0534
56005,56,0.0534
56007,56,0.0534
56009,56,0.0534
56011,56,0.0534
56013,56,0.0534
56015,56,0.0534
56017,56,0.0534
56019,56,0.0534
56021,56,0.0534
56023,56,0.0534
56025,56,0.0534
56027,56,0.0534
56029,56,0.0534
56031,56,0.0534
56033,56,0.0534
56035,56,0.0534
56037,56,0.0534
56039,56,0.0534
56041,56,0.0534
56043,56,0.0534
56045,56,0.0534
